Date,Open,High,Low,Close,Adj Close,Volume
2020-03-16,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-17,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-18,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-19,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-20,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-23,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-24,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-25,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-26,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-27,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-30,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-03-31,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-01,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-02,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-03,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-06,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-07,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-08,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-09,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-13,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-14,32.750000,32.750000,32.750000,32.750000,32.750000,0
2020-04-15,27.959999,27.959999,27.959999,27.959999,27.959999,1500
2020-04-16,27.959999,27.959999,27.959999,27.959999,27.959999,0
2020-04-17,27.959999,27.959999,27.959999,27.959999,27.959999,0
2020-04-20,27.959999,27.959999,27.959999,27.959999,27.959999,0
2020-04-21,27.959999,27.959999,27.959999,27.959999,27.959999,0
2020-04-22,23.000000,23.000000,23.000000,23.000000,23.000000,200
2020-04-23,23.000000,23.000000,23.000000,23.000000,23.000000,0
2020-04-24,28.000000,28.000000,28.000000,28.000000,28.000000,200
2020-04-27,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-04-28,32.000000,33.000000,32.000000,33.000000,33.000000,500
2020-04-29,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-04-30,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-01,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-04,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-05,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-06,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-07,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-08,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-11,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-12,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-13,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-05-14,28.000000,28.000000,28.000000,28.000000,28.000000,1100
2020-05-15,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-18,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-19,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-20,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-21,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-22,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-26,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-27,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-28,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-05-29,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-06-01,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-06-02,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-06-03,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-06-04,28.000000,28.000000,28.000000,28.000000,28.000000,0
2020-06-05,28.500000,32.950001,28.500000,32.950001,32.950001,700
2020-06-08,22.000000,22.000000,22.000000,22.000000,22.000000,100
2020-06-09,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-10,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-11,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-12,22.000000,22.000000,22.000000,22.000000,22.000000,100
2020-06-15,22.000000,22.000000,22.000000,22.000000,22.000000,100
2020-06-16,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-17,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-18,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-19,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-22,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-23,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-24,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-25,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-26,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-06-29,22.320000,22.320000,22.320000,22.320000,22.320000,100
2020-06-30,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-01,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-02,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-06,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-07,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-08,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-09,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-10,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-13,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-14,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-15,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-16,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-17,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-20,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-21,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-22,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-23,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-24,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-27,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-28,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-29,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-30,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-07-31,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-03,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-04,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-05,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-06,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-07,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-10,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-11,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-12,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-13,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-14,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-17,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-18,32.950001,32.950001,32.950001,32.950001,32.950001,0
2020-08-19,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-20,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-21,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-24,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-25,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-26,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-27,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-28,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-08-31,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-09-01,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-09-02,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-09-03,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-09-04,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-09-08,22.320000,22.320000,22.320000,22.320000,22.320000,0
2020-09-09,22.000000,22.000000,22.000000,22.000000,22.000000,200
2020-09-10,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-09-11,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-09-14,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-09-15,22.000000,22.000000,22.000000,22.000000,22.000000,0
2020-09-16,22.000000,22.000000,22.000000,22.000000,22.000000,200
2020-09-17,33.000000,33.000000,33.000000,33.000000,33.000000,2200
2020-09-18,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-09-21,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-09-22,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-09-23,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-09-24,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-09-25,33.000000,33.000000,33.000000,33.000000,33.000000,0
2020-09-28,32.000000,32.000000,32.000000,32.000000,32.000000,100
2020-09-29,32.000000,32.000000,32.000000,32.000000,32.000000,0
2020-09-30,32.000000,32.000000,32.000000,32.000000,32.000000,0
2020-10-01,32.000000,32.000000,32.000000,32.000000,32.000000,0
2020-10-02,32.000000,32.000000,32.000000,32.000000,32.000000,0
2020-10-05,16.000000,33.000000,16.000000,32.000000,32.000000,1000
2020-10-06,32.000000,32.000000,32.000000,32.000000,32.000000,0
2020-10-07,32.000000,32.000000,32.000000,32.000000,32.000000,200
2020-10-08,32.000000,32.000000,32.000000,32.000000,32.000000,0
2020-10-09,32.000000,32.000000,32.000000,32.000000,32.000000,0
2020-10-12,32.000000,32.000000,32.000000,32.000000,32.000000,0
